TV,Radio,Social Media,Influencer,Sales,ROI
48.0,10.35936844,3.609029513,Nano,173.3467031,2.7973403997223714
92.0,27.96234205,7.395202068,Mega,327.7550615,2.5735033112473227
66.0,22.00610289,4.981503424,Mega,229.2947351,2.4658634003946602
19.0,7.299359067,1.577311553,Micro,71.39785046,2.561204364511733
47.0,15.59829684,5.327113425,Nano,167.969747,2.4728558332543473
16.0,17.69455302,0.342647794,Macro,52.85138346,1.5527535225006355
87.0,36.18933987,4.810689752,Micro,303.0409934,2.367507213044542
21.0,6.824104508,3.386305653,Mega,72.11552438,2.3106240516542247
67.0,18.24098393,0.564129081,Mega,234.5960181,2.7340563967315723
66.0,26.54429241,3.947790349,Macro,241.7866341,2.505766558111195
13.0,7.036145373,0.595659907,Macro,46.84120407,2.2703395768962005
39.0,11.06056355,3.690414895,Micro,140.3898571,2.6118567728706954
79.0,25.95737332,5.781871261,Mega,282.9717437,2.5552977607050664
64.0,19.5644649,5.795215035,Macro,224.426733,2.511498845600694
98.0,30.10192414,6.11314931,Nano,348.5304411,2.596805501357046
78.0,23.73785644,7.551389095,Nano,272.0791246,2.4895324628521327
87.0,31.331044,7.012678356,Macro,307.9893433,2.4571581050166333
29.0,10.60776751,0.392276142,Mega,106.8076207,2.670187603524268
81.0,27.47028369,1.607618125,Micro,289.2494128,2.627679198374626
85.0,27.43790643,4.189125909,Mega,297.8056278,2.5534871446815854
82.0,30.62242105,6.78586305,Mega,295.0049381,2.470556714917236
40.0,14.40248296,2.874709242,Micro,147.0288967,2.566971093510866
42.0,15.02521022,4.47224007,Macro,151.7553952,2.4676697080021337
32.0,19.08301386,6.39743477,Macro,115.089794,2.0022424449194838
23.0,5.088639493,0.254285318,Micro,86.21102774,3.0417124666873185
97.0,22.64746328,3.287167403,Macro,345.8470022,2.8132593743401992
51.0,12.89827532,1.831454795,Nano,184.0478213,2.8000696332997568
44.0,10.55719558,7.345437512,Micro,159.798753,2.581453243879082
31.0,11.9454269,1.410199557,Mega,112.7721079,2.542453278375529
42.0,7.977288188,0.983442017,Micro,147.2296322,2.889080113407688
35.0,1.530848403,1.171052492,Mega,129.5969547,3.4374116854459995
68.0,19.98811488,1.958181971,Mega,236.339815,2.627565817317719
85.0,29.10767609,2.656169932,Nano,299.4151065,2.56427924139794
15.0,4.405612027,3.454121714,Macro,49.60035259,2.1697694799060345
97.0,30.20004802,6.142585504,Nano,342.2541364,2.566726990122019
46.0,10.58168047,1.401502174,Nano,164.5996041,2.838747315934588
12.0,6.217926868,4.111669155,Nano,46.54240929,2.0843372733685035
44.0,14.69294557,3.043872289,Macro,156.5260994,2.5353768598421795
13.0,0.426664164,1.40326962,Nano,49.21733538,3.318783218917709
25.0,1.717079137,3.631544285,Micro,89.94940175,2.9638708978409496
54.0,24.93457064,2.991638586,Micro,193.0599147,2.3565097973400526
33.0,12.81782842,0.208065654,Micro,113.5914336,2.467989723727447
21.0,16.69215422,1.982434619,Macro,72.2164468,1.8202191607594291
32.0,18.32416851,2.612609807,Nano,111.1952799,2.1005297911053837
63.0,10.24669396,0.39228441,Macro,230.1453002,3.1253190266115856
43.0,7.883957008,2.098133635,Nano,154.2254148,2.9108971150117546
30.0,14.83026662,1.166411428,Macro,102.2442104,2.2228607529722617
59.0,19.37961097,2.883499957,Mega,211.2301828,2.599336653377097
45.0,17.0231992,1.057001575,Mega,165.6313591,2.6257265681634157
43.0,23.11923457,2.99421459,Mega,153.5565567,2.221804273499812
65.0,12.40162472,4.215878847,Macro,226.9380765,2.780507447323551
34.0,6.795985626,5.336991084,Macro,123.3034472,2.6727832451633704
26.0,13.93983343,0.613425435,Micro,94.67529265,2.334591480432432
94.0,34.02585643,6.345909164,Macro,335.9806629,2.5003813964546304
19.0,7.064362055,0.782885709,Macro,68.7327865,2.560142741788421
31.0,6.168740958,1.04364922,Nano,112.7196391,2.9498191182213986
29.0,12.09106028,2.49021882,Nano,104.502706,2.3978806533009718
15.0,4.456312327,2.629690582,Mega,54.33401088,2.460110645818081
69.0,20.72249672,1.677068517,Mega,245.5180273,2.6862056363547167
33.0,14.21518214,2.005887022,Micro,122.2048994,2.4827762070301693
50.0,19.1665659,4.879307621,Mega,179.192714,2.4200229598099012
98.0,27.03638314,3.360608235,Mega,350.2026445,2.727498835834774
44.0,16.25344066,2.968598136,Mega,153.8725969,2.433844270611143
73.0,14.83530271,1.586404834,Mega,260.0628572,2.90827433676589
98.0,30.95609029,8.511028129,Micro,345.5940721,2.5140126313452553
32.0,4.716507688,1.760942074,Mega,113.6728427,2.954271746259606
25.0,10.68280618,0.114819597,Nano,88.57345956,2.4742830742956285
45.0,12.6218375,0.618199397,Macro,157.508248,2.7044668305852912
92.0,30.28793619,5.38930619,Micro,326.9481964,2.5607398022187766
86.0,27.46516556,4.518231362,Micro,305.516268,2.5894852663208185
44.0,17.68086233,2.147842325,Nano,159.3518594,2.4965548065139567
65.0,19.77140766,5.607599419,Micro,229.7239327,2.541784205475936
35.0,13.06947725,3.546487794,Macro,123.9146763,2.400704436977377
91.0,28.6116327,5.507701839,Macro,319.3790102,2.5525951794480553
90.0,30.18568336,3.43784591,Micro,320.2239615,2.5903156412936146
13.0,1.939453608,0.658229751,Nano,49.15396788,3.151363362664862
60.0,23.24355676,3.593966804,Micro,212.4125063,2.4460912469878315
84.0,23.87481826,4.140342969,Mega,301.0446617,2.687534958634345
14.0,0.199780147,2.12760286,Mega,43.29659298,2.651777872880029
22.0,13.49482792,3.186230229,Nano,76.22402052,1.9705774393860673
88.0,35.39746031,4.222176063,Mega,312.2336385,2.446595581791346
90.0,40.24815246,2.29177786,Macro,322.5673315,2.4337369932306756
57.0,23.21993797,3.253903065,Mega,201.139224,2.4096078664412213
21.0,1.434561884,0.076376517,Mega,70.07728116,3.1130324250226264
31.0,16.33744378,3.886172961,Mega,109.1824297,2.1314861512425978
35.0,4.435772821,0.372863616,Macro,126.6539569,3.1815698359937272
20.0,4.73382989,3.521101635,Macro,72.85903042,2.578630578365912
13.0,1.939074125,0.715073864,Macro,46.2468557,2.9542876260335063
35.0,14.77655678,3.728001083,Nano,121.3174042,2.267421861715721
64.0,22.87767837,3.198423532,Macro,227.8855712,2.52992265859742
60.0,18.70522915,2.412966303,Macro,219.7053032,2.708458958844783
29.0,14.64521424,3.724788505,Macro,101.1209009,2.1347032940730304
62.0,24.37251496,4.798782837,Nano,223.269712,2.448903518924644
89.0,36.77792785,3.933795213,Micro,322.3245283,2.484929817356982
90.0,25.15940757,2.74330655,Nano,322.591039,2.7360781421169884
99.0,30.02345521,4.263135192,Nano,352.4450349,2.644264766898197
100.0,28.59728685,6.150342746,Mega,350.2514353,2.5993142614094435
53.0,18.97956401,2.374604112,Mega,187.4514522,2.5210617902742247
35.0,11.70660872,1.951565452,Macro,121.7893093,2.502956828373614
68.0,27.81491888,2.873346769,Nano,243.2864343,2.4652012344130725
72.0,20.74214379,4.946222913,Micro,256.7731583,2.62849269535504
47.0,19.69648546,3.041314013,Macro,167.5101119,2.401998817941681
12.0,14.72147021,0.316274429,Macro,47.47793366,1.7559872058084496
18.0,10.38645507,4.847890485,Mega,59.11681259,1.7787867220724036
11.0,7.68827301,3.023129063,Nano,33.69268793,1.5518430277655704
48.0,12.10869182,0.745238723,Macro,172.7311883,2.838455737513067
92.0,35.20135777,3.687555874,Micro,330.0532934,2.5216290991435675
74.0,25.56191025,5.459718097,Micro,261.9668123,2.4944082130819796
89.0,30.57969119,5.915506812,Nano,315.2058902,2.511696823610546
33.0,6.308065519,2.636176178,Macro,117.1749685,2.7935889113565917
98.0,31.93407082,4.645249764,Micro,349.0851437,2.593898841108449
96.0,31.12311841,2.603734722,Macro,341.7670022,2.634512392374494
79.0,18.67936578,1.179350528,Nano,281.2714753,2.8451864014062513
10.0,5.217558811,1.075065424,Nano,31.19940869,1.914940665173943
21.0,2.438852131,2.350370592,Macro,65.5342542,2.5411488707472203
50.0,19.34885503,2.369900004,Macro,177.9553686,2.481294725705096
71.0,24.92095681,2.421698753,Mega,252.2763168,2.56527867135322
75.0,24.90444884,2.148412803,Nano,269.5301133,2.641083346029695
78.0,34.09508164,6.181578337,Micro,274.5504178,2.321256094426313
22.0,14.04193665,4.643545687,Macro,76.21534065,1.8732809904698762
88.0,25.78800886,5.001771868,Macro,309.2933349,2.603703222655215
88.0,37.28722266,11.96433309,Micro,311.7737736,2.271550015563303
61.0,27.20162635,6.320749317,Nano,216.9079196,2.294778543909659
47.0,23.26848576,1.478256831,Nano,172.097695,2.3986830451810386
72.0,30.36493938,5.110394334,Mega,259.695649,2.416327914748046
95.0,33.70899235,4.448986898,Nano,337.7959528,2.5368059406404186
38.0,8.430632401,1.893366838,Micro,138.6744703,2.869681162234653
66.0,20.82213126,4.347559873,Mega,236.3223315,2.5921150830186397
12.0,2.290614127,0.323279826,Mega,36.83150956,2.5203077070666082
47.0,20.93650521,4.774722284,Micro,166.7833803,2.2937775368152415
38.0,21.97177734,3.883806758,Nano,138.0010516,2.161143047226817
60.0,20.1149829,3.835213717,Nano,219.9291633,2.619757572497026
72.0,18.55239266,4.52416234,Macro,254.800892,2.67995503202656
69.0,15.62012582,0.969789938,Nano,242.7292333,2.8359559785793147
92.0,32.31705024,4.646319634,Nano,328.3261337,2.5458867430401497
85.0,27.90078747,2.420804146,Macro,306.3800054,2.656744509910945
62.0,13.4829249,2.810263336,Macro,215.1240314,2.7476723869201662
32.0,8.072375614,3.938810437,Nano,108.5335779,2.466045286174103
57.0,16.9661789,4.938305555,Nano,202.8825806,2.571242712012217
37.0,13.52767982,1.309440016,Micro,134.6971202,2.598468445510646
100.0,27.77989541,5.280720518,Mega,359.0388426,2.6983103910647634
30.0,4.328535678,0.477257281,Micro,102.350794,2.9406252608744072
25.0,5.488755498,0.394929989,Macro,91.87763522,2.974956964209289
26.0,2.881749041,1.83033633,Nano,96.04950486,3.1274172267929123
73.0,32.16939905,6.718189775,Nano,264.1399011,2.3607614023493992
25.0,4.590911983,1.016804919,Mega,91.08533492,2.9758944520964326
95.0,31.35729304,9.619583514,Nano,336.4166364,2.474072393230772
20.0,3.594371591,0.189194993,Micro,71.9003296,3.023109647834306
29.0,7.615687099,1.294083271,Macro,107.6954038,2.8408350340529904
66.0,25.37570136,5.073874121,Micro,237.5702299,2.4631547491549086
69.0,22.44665475,6.654602404,Mega,243.8144022,2.4853341259150077
43.0,18.67268931,1.532240466,Micro,154.4853773,2.4441982270607756
63.0,20.17822304,0.653839725,Macro,227.5510354,2.7143676046464034
42.0,22.00041826,2.830148305,Micro,149.1916962,2.2323871226633227
40.0,9.383684038,1.622313049,Nano,144.2954967,2.82899080384367
32.0,12.08256585,0.365613326,Macro,112.2756132,2.5259890344534908
40.0,13.80214449,4.654436607,Nano,144.4035676,2.4702704963258757
90.0,32.32893729,6.664554157,Macro,325.0674667,2.520029987974716
47.0,19.08549213,2.485246038,Nano,162.5063727,2.3699084630218703
58.0,13.94936767,4.793888364,Macro,210.0603464,2.7371831383716083
31.0,10.42479883,3.18139857,Mega,113.4496403,2.5433604950149817
16.0,2.081858668,2.995109293,Micro,53.80315203,2.55269885732878
18.0,6.175359183,1.206347827,Macro,64.05534799,2.5236816406699196
86.0,28.64511969,4.707488062,Nano,311.6702409,2.6113400182056545
31.0,15.76397898,0.890836345,Micro,112.4151112,2.3589454797661626
26.0,6.436900014,1.163715191,Mega,94.18913988,2.8031968850970324
39.0,16.49526491,0.747077391,Nano,138.1380326,2.4561216149339478
27.0,0.815585276,3.082830489,Micro,95.10306677,3.077926955650828
47.0,14.90938897,0.172817665,Macro,164.122387,2.6436300495071796
83.0,23.661,3.981732914,Nano,299.3380264,2.70544678820134
98.0,28.55292026,5.105355549,Nano,347.1633989,2.6368520836748517
61.0,15.32217522,4.379749933,Macro,222.6967685,2.759497596591368
86.0,38.57577862,13.98166208,Macro,306.8075983,2.2142989705207508
95.0,28.92082619,3.084052767,Micro,334.560397,2.6342326353720003
30.0,14.79008358,4.56781832,Macro,106.3487777,2.154645428719084
77.0,21.79509063,5.432038429,Mega,267.7114601,2.568539136758302
77.0,30.67023291,2.807285171,Nano,272.0442444,2.4624398622038415
46.0,18.90404688,3.609313091,Nano,161.5873361,2.358479224612483
74.0,23.05922246,7.068861538,Mega,264.4598828,2.539755584142694
69.0,24.57404491,8.260131069,Macro,246.9671859,2.425189613661027
100.0,34.77145023,6.553819539,Micro,356.5332518,2.5227848663070898
92.0,29.34050811,4.968613722,Mega,329.6953424,2.6102259094043734
10.0,1.203624003,1.044443974,Mega,34.15884466,2.788916972386591
79.0,27.41497388,2.039587033,Mega,277.9778975,2.5630816736512174
78.0,22.76786206,1.967175424,Macro,274.9018024,2.6758329887484913
96.0,36.33920355,2.480408288,Mega,345.2487017,2.5608195795345616
44.0,14.63163885,0.635238342,Nano,156.8632685,2.6467274122074684
48.0,18.08395137,3.041877866,Micro,174.7281375,2.527682335693464
13.0,5.654204913,3.614718008,Micro,47.46271526,2.1313431021507463
27.0,5.345458831,1.836594068,Micro,96.09869452,2.811378673011514
15.0,3.636114603,0.732190448,Micro,51.80370956,2.674664067072061
35.0,6.790018809,1.234108294,Macro,121.9275005,2.8339331605288556
90.0,33.54395616,7.805689746,Nano,323.0028062,2.4591067906734674
86.0,23.39740195,3.27863247,Macro,307.6293178,2.730210726562416
47.0,18.77736976,0.041229108,Mega,168.8951696,2.5660705713095067
87.0,28.08387256,3.530834327,Mega,308.8262499,2.60360842264027
96.0,31.77594405,7.021627245,Micro,337.2644209,2.502006658279533
15.0,1.446983796,2.921059933,Micro,56.04128018,2.893492030694289
29.0,8.031844855,3.237071791,Mega,99.40704503,2.4685800689369755
26.0,3.497184714,1.675119633,Macro,94.28663392,3.024692460025788
90.0,25.80246922,3.378647937,Micro,320.8831438,2.6923991942221295
32.0,8.060818299,3.624347691,Nano,113.419828,2.5963007219879404
43.0,9.48733807,1.971801126,Mega,151.8101792,2.7875978475096863
99.0,31.39714703,4.282725886,Macro,357.1114724,2.6515578361343635
100.0,28.65671877,3.518439608,Macro,358.4207386,2.7117103016814514
21.0,5.935557327,0.186156177,Macro,70.99640577,2.6176961776227454
84.0,23.41186612,3.38645132,Nano,304.1323083,2.744918111817854
36.0,10.79687452,3.619462671,Micro,125.54135,2.4900926365275664
76.0,28.58653295,8.637168807,Nano,267.2726389,2.3605714594424665
96.0,36.36399032,4.408971244,Micro,338.293953,2.4733978787298723
46.0,19.57509597,4.310967846,Macro,162.3787166,2.323477782745354
87.0,35.64589864,5.481844244,Macro,307.4999275,2.399948056358052
30.0,8.321674582,0.139613948,Micro,104.4279501,2.7151443462052938
88.0,23.2144694,1.176796593,Macro,320.1736388,2.8487412787034643
27.0,13.22766271,5.247674761,Nano,98.78179678,2.172205909257825
33.0,13.46389184,1.837696108,Nano,116.7920584,2.417975544111194
34.0,13.8062023,1.953826728,Micro,120.067237,2.4129253809807483
21.0,9.677597999,2.621158928,Nano,72.67845873,2.1826177742710064
83.0,33.00440576,4.937946143,Micro,295.4563939,2.4429522764446188
52.0,25.43144364,4.58797385,Micro,185.7341703,2.2645146232920412
19.0,7.055647466,2.038211676,Mega,69.14162383,2.461093845474368
29.0,13.02837169,4.531267811,Macro,103.9195235,2.2319658101684405
84.0,24.59918411,4.602429717,Macro,298.5811724,2.637605262909995
20.0,11.84257032,3.544378981,Nano,69.63577196,1.9678376728008073
63.0,28.35259165,4.69537646,Mega,229.1419119,2.385702856697319
18.0,8.769271983,4.472197966,Mega,63.57169598,2.0348497072569676
90.0,24.509163,5.201518953,Nano,324.3931698,2.7098097221379214
18.0,15.43683719,1.949948939,Mega,68.53864475,1.9368428797163797
47.0,18.40910552,9.195497391,Nano,167.7398014,2.2483840789301723
99.0,28.18236541,4.826003841,Mega,353.0032234,2.674097297034263
36.0,5.402287105,6.949626356,Macro,126.9402208,2.6253401719538627
68.0,19.53554781,2.056270378,Micro,245.0828176,2.7355490998711156
66.0,24.70953165,3.145122616,Macro,238.7796641,2.5441430259095936
31.0,13.19716034,2.334421349,Nano,109.6832077,2.357177721425467
36.0,0.066122663,0.947359723,Micro,129.7243214,3.504785635870539
61.0,28.09411494,4.630805282,Mega,215.5914833,2.3002578480658373
43.0,22.95583839,3.316618583,Micro,153.5383231,2.2164411341703087
23.0,2.8227398,2.647984558,Nano,82.07620152,2.8828280056365116
100.0,34.4882046,9.18719983,Mega,360.4000528,2.5084324921847725
41.0,19.71084564,2.568993237,Mega,144.5375994,2.2841018871894496
95.0,35.2543515,7.879232437,Micro,337.4651734,2.443034950529563
60.0,11.36731934,0.820350637,Micro,213.482651,2.957328461605958
43.0,18.7292892,2.593969187,Macro,156.5390038,2.4336298832715415
24.0,14.37081327,0.126918813,Micro,87.31981905,2.2681808596345623
97.0,35.15147481,10.61089545,Mega,345.5068264,2.420153334318842
21.0,2.535155143,0.809429431,Macro,75.1029808,3.08499742814301
28.0,11.13920205,3.30620113,Micro,103.420816,2.436561046703197
51.0,12.40537883,2.253725276,Mega,182.6411494,2.781657652610433
49.0,17.4557372,3.492273273,Macro,170.7516549,2.4411223956957335
93.0,31.41990627,6.764271255,Micro,334.0413917,2.5463542784063358
65.0,27.45177105,4.551897382,Macro,235.7711887,2.430538891065513
47.0,4.139878602,1.573396939,Macro,164.2736798,3.116362588248365
36.0,6.743957107,1.708179361,Micro,129.0150235,2.902335719968707
42.0,17.86317794,4.313004614,Macro,152.6021862,2.3778632527978023
46.0,15.49217812,1.251590075,Macro,164.1988926,2.6169753160136926
10.0,1.179966599,0.939788674,Mega,34.20517016,2.8222657462565417
96.0,29.50164045,4.919930365,Macro,344.0900697,2.638291101309337
73.0,28.055282,3.205905832,Micro,261.0790365,2.504086534297753
92.0,31.49086179,2.679171631,Micro,328.5020583,2.603645647012434
100.0,30.35892668,5.196090554,Macro,352.3043995,2.5989772026795537
54.0,26.53273409,4.434096476,Nano,193.2610151,2.2745465943899124
71.0,19.47415695,4.433751454,Nano,252.0522656,2.655756193963041
31.0,10.97590334,0.973358699,Micro,103.1601824,2.4019081470206767
69.0,26.58051398,5.179786502,Mega,247.6436233,2.457749948296745
92.0,27.35483097,6.16496891,Mega,325.1388659,2.5903392628958994
10.0,5.134350235,0.689810674,Micro,36.81113686,2.326261535868461
90.0,34.3769832,5.298158719,Mega,321.4109157,2.4785854169395503
71.0,35.11346181,4.409213287,Mega,255.7971209,2.3144311398136193
100.0,31.42083841,2.9241027,Micro,357.5871303,2.6617089363060726
15.0,4.953746366,0.903951533,Nano,50.81086695,2.4360726287264938
79.0,27.34613781,4.091102903,Nano,284.7784983,2.5786455407743416
26.0,1.995924359,0.167337894,Nano,90.95073418,3.229410476774997
87.0,32.39081231,2.967629819,Nano,310.9883193,2.541617185450362
73.0,25.82738523,6.636373592,Macro,261.1560387,2.476263330807077
53.0,13.90281276,0.50415037,Micro,188.0267689,2.7894264949657286
28.0,8.175976358,0.989815074,Macro,98.66788298,2.654803763846296
54.0,18.49857849,2.407925531,Nano,193.3407786,2.5810946743128875
73.0,30.78177788,4.857009064,Mega,262.5100901,2.4163569705110572
55.0,10.70403354,3.313741031,Macro,192.2201481,2.7850818038512553
69.0,20.65784983,3.72670806,Macro,245.8037354,2.6321668266560554
29.0,20.19454619,4.263712907,Macro,107.7477433,2.0155490492964194
77.0,34.01181552,4.378510541,Nano,279.7063419,2.4240016598283627
44.0,19.87737672,2.927407367,Mega,151.1013072,2.261833628609898
55.0,21.06207556,3.82003968,Micro,193.6095728,2.4236911130647223
24.0,7.225799684,1.333769168,Macro,81.65390429,2.507831251118804
18.0,9.088533067,2.109127791,Micro,63.82023463,2.185799572793983
80.0,17.03688921,0.749839536,Nano,285.037501,2.9148894196101187
40.0,18.00291183,3.036473483,Mega,142.3331263,2.3318243715944873
59.0,15.50264678,2.655940387,Nano,213.4362695,2.7662024064546986
80.0,21.63872186,4.977302203,Nano,283.9177917,2.66299361840985
35.0,10.02438885,0.033313202,Nano,125.5127538,2.7856004208814014
21.0,11.11699915,0.298541858,Nano,75.67241818,2.334448718943929
86.0,19.98864888,1.227231469,Nano,302.1601492,2.8182406208523774
95.0,33.30369314,5.275759812,Macro,335.7403031,2.51341277180289
34.0,7.666725668,0.319328304,Nano,125.8416562,2.997225132991119
22.0,9.616684504,4.067506017,Nano,76.62726351,2.1473728951454056
89.0,22.98771862,2.588135171,Mega,322.9763253,2.8188864809957885
83.0,30.25054026,5.5311094,Macro,296.709142,2.4979375421144487
54.0,18.67618628,7.608255903,Mega,188.9638766,2.3536798844448166
69.0,23.47473707,5.622279813,Micro,243.0745221,2.4778992249062393
86.0,30.68348155,2.984064744,Nano,302.816704,2.5304831040492632
94.0,22.11973254,2.528224806,Macro,331.4718283,2.7937423931653975
13.0,7.486313376,3.155098432,Macro,49.4566405,2.0919495376018284
90.0,27.8735925,5.378532398,Micro,317.4466236,2.5755874299344526
11.0,3.53866401,0.828501974,Nano,41.48489864,2.699580305385735
85.0,31.13707294,7.574485845,Nano,304.7830071,2.463658287821646
37.0,20.4962389,0.8425903,Micro,129.7000617,2.2232201687722593
16.0,10.86123463,2.575875195,Macro,51.93438844,1.7642488936156966
86.0,33.99132588,4.794126579,Nano,310.3503959,2.4870719285324543
27.0,2.838152223,0.755762023,Nano,98.34374047,3.214487027689108
35.0,3.862101912,1.207369381,Micro,124.6061627,3.109753103275118
16.0,6.067807963,1.960487823,Nano,60.3119441,2.510038357990438
98.0,33.64967765,5.078640803,Micro,348.7073438,2.550366652244518
66.0,24.66717022,6.205361221,Mega,236.4799492,2.4411455516059015
34.0,18.30838926,4.750979211,Nano,118.2933637,2.073162862994562
66.0,27.96404564,5.055596363,Nano,232.2652984,2.3456487389942597
48.0,15.83879227,4.468691942,Micro,169.2070647,2.4771379981562007
65.0,22.51872325,2.126138663,Micro,227.3957651,2.5366290967204206
54.0,12.49816459,1.463925159,Micro,192.4104277,2.8311434861790894
89.0,30.08565306,4.965533461,Nano,314.483948,2.5351143896294985
24.0,3.745263481,1.877094065,Mega,83.40241283,2.8155224546353534
83.0,17.02920312,4.591346122,Micro,299.6631813,2.8642860649378044
64.0,14.19845566,3.631962564,Nano,231.7642637,2.8322507538159685
48.0,6.591213206,0.763794602,Macro,168.0750508,3.0363115724411394
97.0,32.3661171,2.549591051,Nano,351.7904738,2.666782286437911
10.0,3.378004965,2.388981177,Mega,33.74191884,2.140036056105769
89.0,39.10625599,8.950138985,Macro,316.1863507,2.3069799169726775
12.0,1.988066733,2.637867593,Mega,43.69948833,2.6283929355874927
35.0,10.33273313,2.29723655,Mega,125.0580855,2.625617575240917
26.0,12.59696072,2.103348433,Micro,91.81486029,2.255876237815564
60.0,29.23658685,8.323847071,Nano,210.1216408,2.153758776535854
84.0,28.25824209,4.849899418,Mega,298.1240103,2.5457154939106803
36.0,13.68058332,2.503554117,Macro,125.8172447,2.4110247074964986
82.0,22.66547098,2.926556978,Mega,291.8371949,2.712442552099888
67.0,22.5334402,1.805945665,Nano,241.3052379,2.6418530802982425
34.0,16.00345822,5.979958691,Micro,117.5767924,2.1002075058569303
73.0,27.55549019,2.927052434,Micro,258.4451317,2.497475662528421
100.0,37.14666656,6.341597116,Nano,355.1093911,2.474832310340347
11.0,0.675873706,3.25992037,Mega,39.78232893,2.6635563350411577
53.0,12.02782682,0.297664101,Macro,184.1005902,2.8182044651243134
13.0,8.222252441,0.500016101,Mega,45.41847675,2.090871709010658
50.0,17.54113274,4.515252989,Nano,180.1869834,2.50063865370202
82.0,35.19842223,5.380117436,Mega,290.437967,2.3694030602043443
43.0,26.13090993,8.160684173,Micro,157.4749203,2.0374132805457013
22.0,10.88647478,1.949233449,Micro,78.92808435,2.2657235452527424
42.0,15.31567266,0.605210374,Nano,145.500278,2.5120521369570663
66.0,21.37608291,4.584668421,Micro,236.5744786,2.5725592187528226
92.0,31.23012284,7.478934482,Nano,330.3909663,2.527682266777323
71.0,27.63860309,6.434458431,Macro,251.9798305,2.3981392266717103
48.0,16.11600234,1.698185318,Mega,168.0050349,2.552717595984462
12.0,12.10063922,2.98563609,Macro,42.68958063,1.5760594670703731
20.0,10.17960343,1.182064453,Nano,69.84162145,2.2269740790112302
11.0,7.633014867,4.595993855,Macro,40.91116356,1.7612100477302495
36.0,4.91886598,0.39581294,Nano,127.4281858,3.08433198880104
50.0,14.21822384,2.842302575,Mega,179.4987637,2.676667978852161
39.0,12.28524638,0.224403383,Micro,131.8205648,2.5591431004970313
58.0,14.92296684,4.218225759,Mega,207.7139558,2.6926464162895587
77.0,28.06805667,4.932782548,Micro,274.1199892,2.4919808898616505
51.0,18.27354261,4.86975182,Nano,177.2435407,2.390553887072536
48.0,15.19533858,0.735757833,Nano,168.7684729,2.6398494999951536
25.0,11.09126345,0.95375194,Mega,88.89038327,2.39952345367348
31.0,5.381640531,0.013626625,Micro,102.5835669,2.8185963427689362
86.0,22.55656827,3.67613635,Mega,303.7166426,2.706133151012716
77.0,27.85366422,4.163342937,Macro,275.028505,2.522803663137806
79.0,20.13887118,1.706797882,Micro,279.9790285,2.7763118744134534
32.0,13.33536154,2.344050692,Nano,116.1443174,2.4359427258637605
19.0,2.386864323,0.60145585,Micro,63.1760749,2.8731651350781884
98.0,37.59513773,5.830734367,Micro,350.3979263,2.4776083831370825
35.0,1.593057415,2.974800702,Mega,128.4690345,3.2468028499324895
59.0,26.02847298,5.427977765,Micro,215.7912974,2.3855821848275194
80.0,31.97400407,6.8890137,Macro,288.9961214,2.4313375751506463
52.0,19.74043808,3.888113029,Micro,183.6277168,2.4280210860491787
20.0,3.31555073,0.424423006,Micro,71.75423315,3.0225068463824694
16.0,8.801618847,1.652085483,Mega,58.15906088,2.198522375334948
97.0,31.55107466,5.170242248,Macro,350.0908826,2.618063377590439
13.0,0.014486494,1.47170989,Micro,45.03232579,3.108636980770066
41.0,11.93316821,0.379865341,Nano,144.6284015,2.712815082294022
31.0,6.751330815,0.436407096,Micro,109.4019308,2.864844496811284
38.0,6.215195866,5.315751143,Mega,138.3211236,2.7926202092373966
40.0,10.13915927,0.323433508,Macro,141.588694,2.8058148859471195
92.0,30.38715716,5.554089658,Mega,328.955878,2.5711479775396353
85.0,32.63667971,6.619127623,Macro,304.419999,2.4499458458643146
29.0,5.147269556,0.515674511,Macro,106.9499394,3.085425727061051
51.0,27.16698915,1.952594516,Micro,185.1461543,2.310872645966702
80.0,27.73499051,5.223389145,Nano,285.4256742,2.5268216051943506
23.0,13.72417939,0.403192075,Macro,85.07028547,2.291309136985251
82.0,26.52121969,8.80643288,Macro,295.120769,2.5153556091470004
79.0,18.80024331,3.090105563,Macro,280.469538,2.7799441783381376
88.0,29.88066383,3.144183213,Mega,314.2050324,2.596202681325127
18.0,9.081157279,2.338192893,Mega,65.65345809,2.2316420215320045
58.0,9.560125465,1.010489382,Micro,206.4083305,3.0101572074357805
40.0,17.98433334,1.719860401,Nano,144.9588328,2.427950596382546
78.0,26.62195735,3.352122062,Mega,282.0505985,2.6122065595370425
34.0,9.997653399,3.082762553,Micro,119.1270308,2.5302884095470572
47.0,18.99043686,2.714217977,Micro,168.0814469,2.4464346309397644
18.0,8.991212405,0.950586255,Micro,62.63569997,2.241648819110058
65.0,26.21705634,5.481302028,Macro,228.0181448,2.358035323952895
21.0,5.777996595,0.342541946,Mega,66.49664423,2.451892469962291
84.0,29.83428924,2.578412201,Micro,296.1422357,2.5438996950868806
22.0,5.55931568,2.410001518,Micro,80.30333838,2.679518450469036
85.0,34.1858967,3.882799492,Macro,301.1306898,2.446850410523605
48.0,21.10276132,1.895651693,Mega,166.6313611,2.34697303824931
21.0,9.169823519,0.067278862,Nano,73.88883844,2.4436481217336925
42.0,12.58996505,1.843294988,Macro,145.3078747,2.574862317047699
26.0,6.527093405,4.829395036,Macro,89.66739821,2.4003165702156046
