TV,Radio,Social Media,Sales,ROI,Influencer_Mega,Influencer_Micro,Influencer_Nano
47.0,19.69648546,3.041314013,167.5101119,2.401998817941681,False,False,False
12.0,14.72147021,0.316274429,47.47793366,1.7559872058084496,False,False,False
18.0,10.38645507,4.847890485,59.11681259,1.7787867220724036,True,False,False
11.0,7.68827301,3.023129063,33.69268793,1.5518430277655704,False,False,True
48.0,12.10869182,0.745238723,172.7311883,2.838455737513067,False,False,False
92.0,35.20135777,3.687555874,330.0532934,2.5216290991435675,False,True,False
74.0,25.56191025,5.459718097,261.9668123,2.4944082130819796,False,True,False
89.0,30.57969119,5.915506812,315.2058902,2.511696823610546,False,False,True
33.0,6.308065519,2.636176178,117.1749685,2.7935889113565917,False,False,False
98.0,31.93407082,4.645249764,349.0851437,2.593898841108449,False,True,False
96.0,31.12311841,2.603734722,341.7670022,2.634512392374494,False,False,False
79.0,18.67936578,1.179350528,281.2714753,2.8451864014062513,False,False,True
10.0,5.217558811,1.075065424,31.19940869,1.914940665173943,False,False,True
21.0,2.438852131,2.350370592,65.5342542,2.5411488707472203,False,False,False
50.0,19.34885503,2.369900004,177.9553686,2.481294725705096,False,False,False
71.0,24.92095681,2.421698753,252.2763168,2.56527867135322,True,False,False
75.0,24.90444884,2.148412803,269.5301133,2.641083346029695,False,False,True
78.0,34.09508164,6.181578337,274.5504178,2.321256094426313,False,True,False
22.0,14.04193665,4.643545687,76.21534065,1.8732809904698762,False,False,False
88.0,25.78800886,5.001771868,309.2933349,2.603703222655215,False,False,False
88.0,37.28722266,11.96433309,311.7737736,2.271550015563303,False,True,False
61.0,27.20162635,6.320749317,216.9079196,2.294778543909659,False,False,True
47.0,23.26848576,1.478256831,172.097695,2.3986830451810386,False,False,True
72.0,30.36493938,5.110394334,259.695649,2.416327914748046,True,False,False
95.0,33.70899235,4.448986898,337.7959528,2.5368059406404186,False,False,True
38.0,8.430632401,1.893366838,138.6744703,2.869681162234653,False,True,False
66.0,20.82213126,4.347559873,236.3223315,2.5921150830186397,True,False,False
12.0,2.290614127,0.323279826,36.83150956,2.5203077070666082,True,False,False
47.0,20.93650521,4.774722284,166.7833803,2.2937775368152415,False,True,False
38.0,21.97177734,3.883806758,138.0010516,2.161143047226817,False,False,True
60.0,20.1149829,3.835213717,219.9291633,2.619757572497026,False,False,True
72.0,18.55239266,4.52416234,254.800892,2.67995503202656,False,False,False
69.0,15.62012582,0.969789938,242.7292333,2.8359559785793147,False,False,True
92.0,32.31705024,4.646319634,328.3261337,2.5458867430401497,False,False,True
85.0,27.90078747,2.420804146,306.3800054,2.656744509910945,False,False,False
62.0,13.4829249,2.810263336,215.1240314,2.7476723869201662,False,False,False
32.0,8.072375614,3.938810437,108.5335779,2.466045286174103,False,False,True
57.0,16.9661789,4.938305555,202.8825806,2.571242712012217,False,False,True
37.0,13.52767982,1.309440016,134.6971202,2.598468445510646,False,True,False
100.0,27.77989541,5.280720518,359.0388426,2.6983103910647634,True,False,False
30.0,4.328535678,0.477257281,102.350794,2.9406252608744072,False,True,False
25.0,5.488755498,0.394929989,91.87763522,2.974956964209289,False,False,False
26.0,2.881749041,1.83033633,96.04950486,3.1274172267929123,False,False,True
73.0,32.16939905,6.718189775,264.1399011,2.3607614023493992,False,False,True
25.0,4.590911983,1.016804919,91.08533492,2.9758944520964326,True,False,False
95.0,31.35729304,9.619583514,336.4166364,2.474072393230772,False,False,True
20.0,3.594371591,0.189194993,71.9003296,3.023109647834306,False,True,False
29.0,7.615687099,1.294083271,107.6954038,2.8408350340529904,False,False,False
66.0,25.37570136,5.073874121,237.5702299,2.4631547491549086,False,True,False
69.0,22.44665475,6.654602404,243.8144022,2.4853341259150077,True,False,False
43.0,18.67268931,1.532240466,154.4853773,2.4441982270607756,False,True,False
63.0,20.17822304,0.653839725,227.5510354,2.7143676046464034,False,False,False
42.0,22.00041826,2.830148305,149.1916962,2.2323871226633227,False,True,False
40.0,9.383684038,1.622313049,144.2954967,2.82899080384367,False,False,True
32.0,12.08256585,0.365613326,112.2756132,2.5259890344534908,False,False,False
40.0,13.80214449,4.654436607,144.4035676,2.4702704963258757,False,False,True
90.0,32.32893729,6.664554157,325.0674667,2.520029987974716,False,False,False
47.0,19.08549213,2.485246038,162.5063727,2.3699084630218703,False,False,True
58.0,13.94936767,4.793888364,210.0603464,2.7371831383716083,False,False,False
31.0,10.42479883,3.18139857,113.4496403,2.5433604950149817,True,False,False
16.0,2.081858668,2.995109293,53.80315203,2.55269885732878,False,True,False
18.0,6.175359183,1.206347827,64.05534799,2.5236816406699196,False,False,False
86.0,28.64511969,4.707488062,311.6702409,2.6113400182056545,False,False,True
31.0,15.76397898,0.890836345,112.4151112,2.3589454797661626,False,True,False
26.0,6.436900014,1.163715191,94.18913988,2.8031968850970324,True,False,False
39.0,16.49526491,0.747077391,138.1380326,2.4561216149339478,False,False,True
27.0,0.815585276,3.082830489,95.10306677,3.077926955650828,False,True,False
47.0,14.90938897,0.172817665,164.122387,2.6436300495071796,False,False,False
83.0,23.661,3.981732914,299.3380264,2.70544678820134,False,False,True
98.0,28.55292026,5.105355549,347.1633989,2.6368520836748517,False,False,True
61.0,15.32217522,4.379749933,222.6967685,2.759497596591368,False,False,False
86.0,38.57577862,13.98166208,306.8075983,2.2142989705207508,False,False,False
95.0,28.92082619,3.084052767,334.560397,2.6342326353720003,False,True,False
30.0,14.79008358,4.56781832,106.3487777,2.154645428719084,False,False,False
77.0,21.79509063,5.432038429,267.7114601,2.568539136758302,True,False,False
77.0,30.67023291,2.807285171,272.0442444,2.4624398622038415,False,False,True
46.0,18.90404688,3.609313091,161.5873361,2.358479224612483,False,False,True
74.0,23.05922246,7.068861538,264.4598828,2.539755584142694,True,False,False
69.0,24.57404491,8.260131069,246.9671859,2.425189613661027,False,False,False
100.0,34.77145023,6.553819539,356.5332518,2.5227848663070898,False,True,False
92.0,29.34050811,4.968613722,329.6953424,2.6102259094043734,True,False,False
10.0,1.203624003,1.044443974,34.15884466,2.788916972386591,True,False,False
79.0,27.41497388,2.039587033,277.9778975,2.5630816736512174,True,False,False
78.0,22.76786206,1.967175424,274.9018024,2.6758329887484913,False,False,False
96.0,36.33920355,2.480408288,345.2487017,2.5608195795345616,True,False,False
44.0,14.63163885,0.635238342,156.8632685,2.6467274122074684,False,False,True
48.0,18.08395137,3.041877866,174.7281375,2.527682335693464,False,True,False
13.0,5.654204913,3.614718008,47.46271526,2.1313431021507463,False,True,False
27.0,5.345458831,1.836594068,96.09869452,2.811378673011514,False,True,False
15.0,3.636114603,0.732190448,51.80370956,2.674664067072061,False,True,False
35.0,6.790018809,1.234108294,121.9275005,2.8339331605288556,False,False,False
90.0,33.54395616,7.805689746,323.0028062,2.4591067906734674,False,False,True
86.0,23.39740195,3.27863247,307.6293178,2.730210726562416,False,False,False
47.0,18.77736976,0.041229108,168.8951696,2.5660705713095067,True,False,False
87.0,28.08387256,3.530834327,308.8262499,2.60360842264027,True,False,False
96.0,31.77594405,7.021627245,337.2644209,2.502006658279533,False,True,False
15.0,1.446983796,2.921059933,56.04128018,2.893492030694289,False,True,False
29.0,8.031844855,3.237071791,99.40704503,2.4685800689369755,True,False,False
26.0,3.497184714,1.675119633,94.28663392,3.024692460025788,False,False,False
90.0,25.80246922,3.378647937,320.8831438,2.6923991942221295,False,True,False
32.0,8.060818299,3.624347691,113.419828,2.5963007219879404,False,False,True
43.0,9.48733807,1.971801126,151.8101792,2.7875978475096863,True,False,False
99.0,31.39714703,4.282725886,357.1114724,2.6515578361343635,False,False,False
100.0,28.65671877,3.518439608,358.4207386,2.7117103016814514,False,False,False
21.0,5.935557327,0.186156177,70.99640577,2.6176961776227454,False,False,False
84.0,23.41186612,3.38645132,304.1323083,2.744918111817854,False,False,True
36.0,10.79687452,3.619462671,125.54135,2.4900926365275664,False,True,False
76.0,28.58653295,8.637168807,267.2726389,2.3605714594424665,False,False,True
96.0,36.36399032,4.408971244,338.293953,2.4733978787298723,False,True,False
46.0,19.57509597,4.310967846,162.3787166,2.323477782745354,False,False,False
87.0,35.64589864,5.481844244,307.4999275,2.399948056358052,False,False,False
30.0,8.321674582,0.139613948,104.4279501,2.7151443462052938,False,True,False
88.0,23.2144694,1.176796593,320.1736388,2.8487412787034643,False,False,False
27.0,13.22766271,5.247674761,98.78179678,2.172205909257825,False,False,True
33.0,13.46389184,1.837696108,116.7920584,2.417975544111194,False,False,True
34.0,13.8062023,1.953826728,120.067237,2.4129253809807483,False,True,False
21.0,9.677597999,2.621158928,72.67845873,2.1826177742710064,False,False,True
83.0,33.00440576,4.937946143,295.4563939,2.4429522764446188,False,True,False
52.0,25.43144364,4.58797385,185.7341703,2.2645146232920412,False,True,False
19.0,7.055647466,2.038211676,69.14162383,2.461093845474368,True,False,False
29.0,13.02837169,4.531267811,103.9195235,2.2319658101684405,False,False,False
84.0,24.59918411,4.602429717,298.5811724,2.637605262909995,False,False,False
20.0,11.84257032,3.544378981,69.63577196,1.9678376728008073,False,False,True
63.0,28.35259165,4.69537646,229.1419119,2.385702856697319,True,False,False
18.0,8.769271983,4.472197966,63.57169598,2.0348497072569676,True,False,False
90.0,24.509163,5.201518953,324.3931698,2.7098097221379214,False,False,True
18.0,15.43683719,1.949948939,68.53864475,1.9368428797163797,True,False,False
47.0,18.40910552,9.195497391,167.7398014,2.2483840789301723,False,False,True
99.0,28.18236541,4.826003841,353.0032234,2.674097297034263,True,False,False
36.0,5.402287105,6.949626356,126.9402208,2.6253401719538627,False,False,False
68.0,19.53554781,2.056270378,245.0828176,2.7355490998711156,False,True,False
66.0,24.70953165,3.145122616,238.7796641,2.5441430259095936,False,False,False
31.0,13.19716034,2.334421349,109.6832077,2.357177721425467,False,False,True
36.0,0.066122663,0.947359723,129.7243214,3.504785635870539,False,True,False
61.0,28.09411494,4.630805282,215.5914833,2.3002578480658373,True,False,False
43.0,22.95583839,3.316618583,153.5383231,2.2164411341703087,False,True,False
23.0,2.8227398,2.647984558,82.07620152,2.8828280056365116,False,False,True
100.0,34.4882046,9.18719983,360.4000528,2.5084324921847725,True,False,False
41.0,19.71084564,2.568993237,144.5375994,2.2841018871894496,True,False,False
95.0,35.2543515,7.879232437,337.4651734,2.443034950529563,False,True,False
60.0,11.36731934,0.820350637,213.482651,2.957328461605958,False,True,False
43.0,18.7292892,2.593969187,156.5390038,2.4336298832715415,False,False,False
24.0,14.37081327,0.126918813,87.31981905,2.2681808596345623,False,True,False
97.0,35.15147481,10.61089545,345.5068264,2.420153334318842,True,False,False
21.0,2.535155143,0.809429431,75.1029808,3.08499742814301,False,False,False
28.0,11.13920205,3.30620113,103.420816,2.436561046703197,False,True,False
51.0,12.40537883,2.253725276,182.6411494,2.781657652610433,True,False,False
49.0,17.4557372,3.492273273,170.7516549,2.4411223956957335,False,False,False
93.0,31.41990627,6.764271255,334.0413917,2.5463542784063358,False,True,False
65.0,27.45177105,4.551897382,235.7711887,2.430538891065513,False,False,False
47.0,4.139878602,1.573396939,164.2736798,3.116362588248365,False,False,False
36.0,6.743957107,1.708179361,129.0150235,2.902335719968707,False,True,False
42.0,17.86317794,4.313004614,152.6021862,2.3778632527978023,False,False,False
46.0,15.49217812,1.251590075,164.1988926,2.6169753160136926,False,False,False
10.0,1.179966599,0.939788674,34.20517016,2.8222657462565417,True,False,False
96.0,29.50164045,4.919930365,344.0900697,2.638291101309337,False,False,False
73.0,28.055282,3.205905832,261.0790365,2.504086534297753,False,True,False
92.0,31.49086179,2.679171631,328.5020583,2.603645647012434,False,True,False
100.0,30.35892668,5.196090554,352.3043995,2.5989772026795537,False,False,False
54.0,26.53273409,4.434096476,193.2610151,2.2745465943899124,False,False,True
71.0,19.47415695,4.433751454,252.0522656,2.655756193963041,False,False,True
31.0,10.97590334,0.973358699,103.1601824,2.4019081470206767,False,True,False
69.0,26.58051398,5.179786502,247.6436233,2.457749948296745,True,False,False
92.0,27.35483097,6.16496891,325.1388659,2.5903392628958994,True,False,False
10.0,5.134350235,0.689810674,36.81113686,2.326261535868461,False,True,False
90.0,34.3769832,5.298158719,321.4109157,2.4785854169395503,True,False,False
71.0,35.11346181,4.409213287,255.7971209,2.3144311398136193,True,False,False
100.0,31.42083841,2.9241027,357.5871303,2.6617089363060726,False,True,False
15.0,4.953746366,0.903951533,50.81086695,2.4360726287264938,False,False,True
79.0,27.34613781,4.091102903,284.7784983,2.5786455407743416,False,False,True
26.0,1.995924359,0.167337894,90.95073418,3.229410476774997,False,False,True
87.0,32.39081231,2.967629819,310.9883193,2.541617185450362,False,False,True
73.0,25.82738523,6.636373592,261.1560387,2.476263330807077,False,False,False
53.0,13.90281276,0.50415037,188.0267689,2.7894264949657286,False,True,False
28.0,8.175976358,0.989815074,98.66788298,2.654803763846296,False,False,False
54.0,18.49857849,2.407925531,193.3407786,2.5810946743128875,False,False,True
73.0,30.78177788,4.857009064,262.5100901,2.4163569705110572,True,False,False
55.0,10.70403354,3.313741031,192.2201481,2.7850818038512553,False,False,False
69.0,20.65784983,3.72670806,245.8037354,2.6321668266560554,False,False,False
29.0,20.19454619,4.263712907,107.7477433,2.0155490492964194,False,False,False
77.0,34.01181552,4.378510541,279.7063419,2.4240016598283627,False,False,True
44.0,19.87737672,2.927407367,151.1013072,2.261833628609898,True,False,False
55.0,21.06207556,3.82003968,193.6095728,2.4236911130647223,False,True,False
24.0,7.225799684,1.333769168,81.65390429,2.507831251118804,False,False,False
18.0,9.088533067,2.109127791,63.82023463,2.185799572793983,False,True,False
80.0,17.03688921,0.749839536,285.037501,2.9148894196101187,False,False,True
40.0,18.00291183,3.036473483,142.3331263,2.3318243715944873,True,False,False
59.0,15.50264678,2.655940387,213.4362695,2.7662024064546986,False,False,True
80.0,21.63872186,4.977302203,283.9177917,2.66299361840985,False,False,True
35.0,10.02438885,0.033313202,125.5127538,2.7856004208814014,False,False,True
21.0,11.11699915,0.298541858,75.67241818,2.334448718943929,False,False,True
86.0,19.98864888,1.227231469,302.1601492,2.8182406208523774,False,False,True
95.0,33.30369314,5.275759812,335.7403031,2.51341277180289,False,False,False
34.0,7.666725668,0.319328304,125.8416562,2.997225132991119,False,False,True
22.0,9.616684504,4.067506017,76.62726351,2.1473728951454056,False,False,True
89.0,22.98771862,2.588135171,322.9763253,2.8188864809957885,True,False,False
83.0,30.25054026,5.5311094,296.709142,2.4979375421144487,False,False,False
54.0,18.67618628,7.608255903,188.9638766,2.3536798844448166,True,False,False
69.0,23.47473707,5.622279813,243.0745221,2.4778992249062393,False,True,False
86.0,30.68348155,2.984064744,302.816704,2.5304831040492632,False,False,True
94.0,22.11973254,2.528224806,331.4718283,2.7937423931653975,False,False,False
13.0,7.486313376,3.155098432,49.4566405,2.0919495376018284,False,False,False
90.0,27.8735925,5.378532398,317.4466236,2.5755874299344526,False,True,False
11.0,3.53866401,0.828501974,41.48489864,2.699580305385735,False,False,True
85.0,31.13707294,7.574485845,304.7830071,2.463658287821646,False,False,True
37.0,20.4962389,0.8425903,129.7000617,2.2232201687722593,False,True,False
16.0,10.86123463,2.575875195,51.93438844,1.7642488936156966,False,False,False
86.0,33.99132588,4.794126579,310.3503959,2.4870719285324543,False,False,True
27.0,2.838152223,0.755762023,98.34374047,3.214487027689108,False,False,True
35.0,3.862101912,1.207369381,124.6061627,3.109753103275118,False,True,False
16.0,6.067807963,1.960487823,60.3119441,2.510038357990438,False,False,True
98.0,33.64967765,5.078640803,348.7073438,2.550366652244518,False,True,False
66.0,24.66717022,6.205361221,236.4799492,2.4411455516059015,True,False,False
34.0,18.30838926,4.750979211,118.2933637,2.073162862994562,False,False,True
66.0,27.96404564,5.055596363,232.2652984,2.3456487389942597,False,False,True
48.0,15.83879227,4.468691942,169.2070647,2.4771379981562007,False,True,False
65.0,22.51872325,2.126138663,227.3957651,2.5366290967204206,False,True,False
54.0,12.49816459,1.463925159,192.4104277,2.8311434861790894,False,True,False
89.0,30.08565306,4.965533461,314.483948,2.5351143896294985,False,False,True
24.0,3.745263481,1.877094065,83.40241283,2.8155224546353534,True,False,False
83.0,17.02920312,4.591346122,299.6631813,2.8642860649378044,False,True,False
64.0,14.19845566,3.631962564,231.7642637,2.8322507538159685,False,False,True
48.0,6.591213206,0.763794602,168.0750508,3.0363115724411394,False,False,False
97.0,32.3661171,2.549591051,351.7904738,2.666782286437911,False,False,True
10.0,3.378004965,2.388981177,33.74191884,2.140036056105769,True,False,False
89.0,39.10625599,8.950138985,316.1863507,2.3069799169726775,False,False,False
12.0,1.988066733,2.637867593,43.69948833,2.6283929355874927,True,False,False
35.0,10.33273313,2.29723655,125.0580855,2.625617575240917,True,False,False
26.0,12.59696072,2.103348433,91.81486029,2.255876237815564,False,True,False
60.0,29.23658685,8.323847071,210.1216408,2.153758776535854,False,False,True
84.0,28.25824209,4.849899418,298.1240103,2.5457154939106803,True,False,False
36.0,13.68058332,2.503554117,125.8172447,2.4110247074964986,False,False,False
82.0,22.66547098,2.926556978,291.8371949,2.712442552099888,True,False,False
67.0,22.5334402,1.805945665,241.3052379,2.6418530802982425,False,False,True
34.0,16.00345822,5.979958691,117.5767924,2.1002075058569303,False,True,False
73.0,27.55549019,2.927052434,258.4451317,2.497475662528421,False,True,False
100.0,37.14666656,6.341597116,355.1093911,2.474832310340347,False,False,True
11.0,0.675873706,3.25992037,39.78232893,2.6635563350411577,True,False,False
53.0,12.02782682,0.297664101,184.1005902,2.8182044651243134,False,False,False
13.0,8.222252441,0.500016101,45.41847675,2.090871709010658,True,False,False
50.0,17.54113274,4.515252989,180.1869834,2.50063865370202,False,False,True
82.0,35.19842223,5.380117436,290.437967,2.3694030602043443,True,False,False
43.0,26.13090993,8.160684173,157.4749203,2.0374132805457013,False,True,False
22.0,10.88647478,1.949233449,78.92808435,2.2657235452527424,False,True,False
42.0,15.31567266,0.605210374,145.500278,2.5120521369570663,False,False,True
66.0,21.37608291,4.584668421,236.5744786,2.5725592187528226,False,True,False
92.0,31.23012284,7.478934482,330.3909663,2.527682266777323,False,False,True
71.0,27.63860309,6.434458431,251.9798305,2.3981392266717103,False,False,False
48.0,16.11600234,1.698185318,168.0050349,2.552717595984462,True,False,False
12.0,12.10063922,2.98563609,42.68958063,1.5760594670703731,False,False,False
20.0,10.17960343,1.182064453,69.84162145,2.2269740790112302,False,False,True
11.0,7.633014867,4.595993855,40.91116356,1.7612100477302495,False,False,False
36.0,4.91886598,0.39581294,127.4281858,3.08433198880104,False,False,True
50.0,14.21822384,2.842302575,179.4987637,2.676667978852161,True,False,False
39.0,12.28524638,0.224403383,131.8205648,2.5591431004970313,False,True,False
58.0,14.92296684,4.218225759,207.7139558,2.6926464162895587,True,False,False
77.0,28.06805667,4.932782548,274.1199892,2.4919808898616505,False,True,False
51.0,18.27354261,4.86975182,177.2435407,2.390553887072536,False,False,True
48.0,15.19533858,0.735757833,168.7684729,2.6398494999951536,False,False,True
25.0,11.09126345,0.95375194,88.89038327,2.39952345367348,True,False,False
31.0,5.381640531,0.013626625,102.5835669,2.8185963427689362,False,True,False
86.0,22.55656827,3.67613635,303.7166426,2.706133151012716,True,False,False
77.0,27.85366422,4.163342937,275.028505,2.522803663137806,False,False,False
79.0,20.13887118,1.706797882,279.9790285,2.7763118744134534,False,True,False
32.0,13.33536154,2.344050692,116.1443174,2.4359427258637605,False,False,True
19.0,2.386864323,0.60145585,63.1760749,2.8731651350781884,False,True,False
98.0,37.59513773,5.830734367,350.3979263,2.4776083831370825,False,True,False
35.0,1.593057415,2.974800702,128.4690345,3.2468028499324895,True,False,False
59.0,26.02847298,5.427977765,215.7912974,2.3855821848275194,False,True,False
80.0,31.97400407,6.8890137,288.9961214,2.4313375751506463,False,False,False
52.0,19.74043808,3.888113029,183.6277168,2.4280210860491787,False,True,False
20.0,3.31555073,0.424423006,71.75423315,3.0225068463824694,False,True,False
16.0,8.801618847,1.652085483,58.15906088,2.198522375334948,True,False,False
97.0,31.55107466,5.170242248,350.0908826,2.618063377590439,False,False,False
13.0,0.014486494,1.47170989,45.03232579,3.108636980770066,False,True,False
41.0,11.93316821,0.379865341,144.6284015,2.712815082294022,False,False,True
31.0,6.751330815,0.436407096,109.4019308,2.864844496811284,False,True,False
38.0,6.215195866,5.315751143,138.3211236,2.7926202092373966,True,False,False
40.0,10.13915927,0.323433508,141.588694,2.8058148859471195,False,False,False
92.0,30.38715716,5.554089658,328.955878,2.5711479775396353,True,False,False
85.0,32.63667971,6.619127623,304.419999,2.4499458458643146,False,False,False
29.0,5.147269556,0.515674511,106.9499394,3.085425727061051,False,False,False
51.0,27.16698915,1.952594516,185.1461543,2.310872645966702,False,True,False
80.0,27.73499051,5.223389145,285.4256742,2.5268216051943506,False,False,True
23.0,13.72417939,0.403192075,85.07028547,2.291309136985251,False,False,False
82.0,26.52121969,8.80643288,295.120769,2.5153556091470004,False,False,False
79.0,18.80024331,3.090105563,280.469538,2.7799441783381376,False,False,False
88.0,29.88066383,3.144183213,314.2050324,2.596202681325127,True,False,False
18.0,9.081157279,2.338192893,65.65345809,2.2316420215320045,True,False,False
58.0,9.560125465,1.010489382,206.4083305,3.0101572074357805,False,True,False
40.0,17.98433334,1.719860401,144.9588328,2.427950596382546,False,False,True
78.0,26.62195735,3.352122062,282.0505985,2.6122065595370425,True,False,False
34.0,9.997653399,3.082762553,119.1270308,2.5302884095470572,False,True,False
47.0,18.99043686,2.714217977,168.0814469,2.4464346309397644,False,True,False
18.0,8.991212405,0.950586255,62.63569997,2.241648819110058,False,True,False
65.0,26.21705634,5.481302028,228.0181448,2.358035323952895,False,False,False
21.0,5.777996595,0.342541946,66.49664423,2.451892469962291,True,False,False
84.0,29.83428924,2.578412201,296.1422357,2.5438996950868806,False,True,False
22.0,5.55931568,2.410001518,80.30333838,2.679518450469036,False,True,False
85.0,34.1858967,3.882799492,301.1306898,2.446850410523605,False,False,False
48.0,21.10276132,1.895651693,166.6313611,2.34697303824931,True,False,False
21.0,9.169823519,0.067278862,73.88883844,2.4436481217336925,False,False,True
42.0,12.58996505,1.843294988,145.3078747,2.574862317047699,False,False,False
26.0,6.527093405,4.829395036,89.66739821,2.4003165702156046,False,False,False
33.0,13.92505939,3.029450851,113.9643617,2.281362806885536,False,True,False
11.0,6.886104824,3.476852778,37.11199279,1.737212303717982,False,False,False
44.0,11.41018973,2.206969456,156.3562456,2.713709731770183,True,False,False
41.0,7.275071751,3.573620196,143.3844892,2.765440820504563,False,False,True
77.0,34.14759364,6.433184714,270.3489805,2.299261701483735,False,False,False
40.0,13.81986703,1.308923021,142.174681,2.578955222279925,True,False,False
35.0,11.02127115,2.528031813,123.1258504,2.5360992410917964,False,False,True
43.0,15.50500023,2.07810808,149.1630186,2.462122244318368,False,False,False
79.0,27.44053749,2.943291647,276.9901608,2.5322770558075645,True,False,False
25.0,15.02863648,1.608618992,88.14692956,2.117020647993396,False,False,True
46.0,9.020878057,1.983441738,162.2787476,2.846779826223519,False,True,False
37.0,10.00031472,0.039404657,132.621346,2.819348154207846,True,False,False
45.0,20.19360374,4.269134455,158.8948494,2.287483239631884,False,True,False
27.0,8.827911582,3.775343168,93.1858473,2.352984568774616,False,False,True
21.0,7.138058437,2.684297188,73.52872631,2.385564789550377,False,False,True
36.0,20.90492829,1.336251172,129.4954835,2.2234351140586113,False,False,True
15.0,0.233438486,0.44392485,48.34134583,3.0835125010462408,False,True,False
82.0,31.21632112,5.677709042,290.9593633,2.447215919113441,True,False,False
63.0,12.93722066,3.647490817,228.0006715,2.864880292565894,False,False,False
80.0,20.53619813,4.65380506,288.3128639,2.740877033526022,False,False,True
34.0,13.051953,2.381356122,123.3031219,2.4943327503261292,False,False,False
39.0,9.448712198,0.656320737,133.3903142,2.7164285660202663,False,False,True
83.0,28.35233604,3.111934148,302.2268785,2.6403599831075,False,False,False
75.0,26.68858037,7.527451339,267.6007639,2.4501967313096236,False,False,True
96.0,28.69482119,1.184927259,347.6217435,2.7615382758795266,False,False,False
85.0,31.35910881,3.82809637,304.4568708,2.5331887062689082,True,False,False
23.0,0.841225477,0.663195999,82.48651058,3.366188859459038,True,False,False
88.0,25.32678512,5.133571929,311.6614353,2.6309344582769087,False,False,False
39.0,9.429549985,0.617180797,138.2677026,2.8191013018699262,False,True,False
17.0,9.739491458,3.319238042,60.70006263,2.0193821774802556,False,False,True
23.0,14.9101453,3.247083339,80.12635487,1.94683552609452,True,False,False
38.0,16.35728777,0.910704373,131.0122933,2.370491277501447,False,False,True
67.0,22.27987654,2.004705935,241.6568055,2.6472904728044546,False,False,True
70.0,21.05815129,5.146705872,249.8114662,2.596661681845656,False,False,False
62.0,23.88464708,4.74068007,219.8811188,2.4262656556931392,True,False,False
55.0,19.36532701,7.680491394,193.5565201,2.359127178754103,False,False,False
75.0,22.15841736,2.535527683,263.5079422,2.6431689716596503,True,False,False
87.0,30.68709234,1.275253398,310.8153236,2.612720198747028,False,False,True
45.0,15.74523453,0.344629786,157.924518,2.5851181659710796,False,True,False
86.0,18.58905369,2.780680191,304.9511132,2.840196228277732,False,True,False
80.0,25.32034737,6.524476741,288.3030984,2.577706216551198,True,False,False
36.0,11.66355563,0.421868807,130.1610471,2.706871128288217,False,True,False
41.0,14.35188944,3.039988379,147.3946664,2.5242323402731808,False,True,False
89.0,32.18271929,3.791252056,316.5400344,2.5328476881288724,False,False,False
32.0,9.634628021,4.311247152,117.1260827,2.54921866781262,False,False,False
95.0,22.10773802,0.785405303,344.8519006,2.9251226227396905,False,True,False
80.0,24.53154648,5.517524789,286.0021775,2.598860437458,False,False,True
56.0,22.82931149,6.750361981,196.5688926,2.2969109909797734,False,True,False
36.0,1.546544558,0.259152416,128.3416589,3.394770343429035,False,True,False
92.0,32.50731066,6.995889112,331.0238396,2.5172303044635296,False,False,True
54.0,18.12225321,6.685431919,194.0358153,2.4621433173983416,False,False,True
16.0,6.717837678,2.14724259,57.62621438,2.3175559362324596,False,True,False
11.0,6.327931043,1.110666769,40.16005595,2.1780428403218104,False,False,False
58.0,14.52240349,2.871804552,209.8950004,2.7839671753442037,True,False,False
12.0,4.55390149,0.028845079,44.26360954,2.669256830032424,False,False,False
27.0,17.84797223,3.732882382,95.68459403,1.9695947054493534,True,False,False
14.0,7.528707085,0.62760563,54.68936909,2.4683425348557595,False,False,True
63.0,24.27373202,2.836324904,220.8635879,2.451042596569207,False,True,False
57.0,18.0141482,1.533416779,202.3870613,2.643938593677313,False,False,True
31.0,9.288699517,4.01258944,112.3453068,2.53593765429817,False,False,True
49.0,16.93806801,0.071734979,175.9464773,2.6654598155567903,False,False,False
32.0,14.48421832,0.612035667,112.9942153,2.399218743197492,False,True,False
86.0,30.92426092,4.636847457,304.5374673,2.5052212123266564,True,False,False
17.0,9.465577577,3.693051043,63.82033234,2.116154986492884,False,False,True
34.0,12.55262291,1.431271991,118.9983017,2.479963369908099,False,True,False
69.0,23.3830835,6.09007978,246.8754116,2.5070324073781496,False,False,False
40.0,13.50408741,1.5672662,139.0751487,2.525362817207863,True,False,False
80.0,27.5636699,1.277631295,284.0579455,2.6098359940688503,False,True,False
70.0,25.22857993,1.980812384,251.403637,2.5862072688195696,True,False,False
36.0,19.24574054,0.229962294,123.30723,2.222724971488371,True,False,False
21.0,4.015279347,0.073865848,73.51436294,2.9301262505607655,False,False,False
90.0,32.26545634,5.473180079,317.3858125,2.4846500745391675,False,True,False
18.0,6.770558288,0.753333515,69.64708343,2.7287015619543524,False,False,False
22.0,16.95506909,3.637021955,78.03576719,1.8321656738466434,False,True,False
72.0,15.43129391,3.006825317,258.0288425,2.8530982809621097,False,False,False
44.0,16.48492471,1.282186653,157.0058879,2.541901093241837,False,True,False
89.0,31.37888985,3.74603739,318.7830508,2.568243606569223,True,False,False
89.0,33.22895595,5.27459422,321.2773925,2.519752525099435,False,False,False
